sample.id	x_Cl.adj	x_NO3.adj	x_SO4.adj	x_Na.adj	x_K.adj	x_Ca.adj	x_Mg.adj	fe_Ca	fe_Mg	fe_Na	fe_K	w_Cl.f	w_NO3.f	w_SO4.f	w_Na.f	w_K.f	w_Ca.f	w_Mg.f	w_tot.f	w_tot.adj.w_CaSO4	w_CaSO4	w_tot.adj	w_Na.K.adj	w_Ca.adj	w_CO3.h
IRPA-009536	0.149385201	0.395619112	0	0.257349525	0.107637538	0.032761932	0.057246693	0.37555503	0	0	0	0.00059146	0.002739505	0	0.000660734	0.000469992	0.000146637	0.000155387	0.004763716	0.003555757	0.002397705	0.001158052	0	0.001158052	0
IRPA-009537	0.055277407	0.251069298	0.153001963	0.272999011	0.19595302	0	0.0716993	0.340373846	0	0	0	0.000145763	0.001157895	0.001093219	0.000466815	0.000569848	0	0.000129616	0.003563156	0.005050938	0.003976003	0.001074935	0	0.001074935	0
IRPA-009538	0.079333692	0.33649335	0.056115305	0.302103929	0.225953723	0	0	0.450222498	0.099158086	0.015482197	0	0.000145755	0.001081233	0.000279357	0.000359922	0.000457819	0	0	0.002324086	0.000665548	0	0.000665548	2.24E-05	0.000567382	2.92145E-05
IRPA-009539	0.080304723	0.336935469	0.057849558	0.305556533	0.211324657	0	0.008029059	0.417134531	0.07844184	0	0	0.000145345	0.001066552	0.000283707	0.000358621	0.00042181	0	9.96E-06	0.002285997	0.000502279	0	0.000502279	0.00E+00	0.000450862	0
IRPA-009540	0.161239299	0.286436269	0.054564704	0.271062884	0.167651595	0	0.059045249	0.251034762	0	0	0	0.000312942	0.000972295	0.000286957	0.000341153	0.000358847	0	7.86E-05	0.002350759	0.013981597	0.012539578	0.00144202	0	0.00144202	0
IRPA-009541	0.189864773	0.291412807	0.02953043	0.265336881	0.172708659	0	0.05114645	0.638889909	0	0	0	0.000307527	0.000825513	0.000129604	0.00027869	0.000308504	0	5.68E-05	0.001906633	0.001259545	0.000252706	0.001006839	0	0.001006839	0
IRPA-009542	0.192296967	0.275400173	0.035222421	0.280499582	0.175519317	0	0.041061541	0.607603065	0	0	0	0.00031939	0.0008	0.000158518	0.000302111	0.000321501	0	4.68E-05	0.001948276	0.00118034	0.000273418	0.000906922	0	0.000906922	0
IRPA-009543	0.183434488	0.356065363	0	0.222891926	0.15860852	0.004744959	0.074254744	0.053299524	0	0	0	0.000320569	0.001088294	0	0.000252592	0.000305686	9.37E-06	8.90E-05	0.002065478	0.071903669	0.070701861	0.001201809	1.08E-19	0.001201809	0
IRPA-009544	0.231444889	0.349224667	0	0.145990216	0.112001117	0.066010603	0.095328508	0.186638244	0	0	0	0.000497791	0.001313655	0	0.000203614	0.000265663	0.000160498	0.000140562	0.002581783	0.027133377	0.025264739	0.001868639	0	0.001868639	0
IRPA-009545	0.266609497	0.129539296	0.069234138	0.2202316	0.314385469	0	0	0.75430469	0	0	0	0.00012114	0.000102941	8.52E-05	6.49E-05	0.000157537	0	0	0.000531747	0.003014576	0.001362049	0.001652528	0	0.001652528	0
IRPA-009546	0.258807901	0.085462176	0.103819949	0.260542384	0.29136759	0	0	0.781337789	0	0	0	7.57E-05	4.37E-05	8.23E-05	4.94E-05	9.40E-05	0	0	0.000345017	0.001267738	0.000458976	0.000808762	0	0.000808762	0
IRPA-009547	0.224923514	0.069484704	0.137061188	0.322446436	0.246084159	0	0	0.682168835	0	0	0	5.71E-05	3.08E-05	9.42E-05	5.30E-05	6.88E-05	0	0	0.000303995	0.001239529	0.000652364	0.000587164	0	0.000587164	0
IRPA-009548	0.098424698	0.22389188	0.176318399	0.23103656	0.096740111	0	0.173588352	0.137971143	0	0	0	0.000244391	0.000972291	0.001186289	0.000372004	0.000264909	0	0.000295494	0.003335378	0.021073826	0.019980769	0.001093057	0.00E+00	0.001093057	0
IRPA-009549	0.199232474	0.324863053	0	0.164298036	0.263415384	0.048191053	0	0	0	0	0	0.000175706	0.000501074	0	9.40E-05	0.000256198	4.80E-05	0	0.001074982	0.573503701	0.573714651	-0.000210951	Pathway I	Pathway I	Pathway I
IRPA-009550	0.141949228	0.373699268	0	0.351386755	0.101667758	0.031296991	0	0	0	0	0	0.000126657	0.000583169	0	0.000203313	0.000100043	3.16E-05	0	0.00104475	0.299721057	0.300845734	-0.001124677	Pathway I	Pathway I	Pathway I
IRPA-009551	0.070805385	0.212949071	0.180886946	0.282771487	0.142417361	0	0.11016975	0.058476742	0	0	0	0.000339283	0.001784629	0.002348627	0.000878651	0.000752605	0	0.000361913	0.006465706	0.094081433	0.092285515	0.001795918	0	0.001795918	0
IRPA-009552	0.048008357	0.207561326	0.198069941	0.292519872	0.148491313	0	0.10534919	0.439108162	0	0	0	0.000100998	0.000763692	0.001129081	0.000399058	0.000344512	0	0.00015194	0.00288928	0.001822472	0.000988065	0.000834407	0	0.000834407	0
IRPA-009553	0.055490712	0.089381582	0.268802668	0.228289473	0.261882977	0	0.096152589	0.589669183	0	0	0	4.72E-05	0.000133043	0.000619886	0.00012599	0.0002458	0	5.61E-05	0.001228047	0.001444061	0.000683226	0.000760834	0	0.000760834	0
IRPA-009554	0.149804261	0.091682397	0.172342228	0.098993093	0.487178021	0	0	0.661946333	0.044066445	0.104740074	0	6.58E-05	7.04E-05	0.000205014	2.82E-05	0.000235873	0	0	0.000605231	0.000621673	0	0.000621673	9.2358E-05	0.000508775	0.000120541
IRPA-009555	0.113621638	0.202988389	0.156612367	0.202773637	0.220946813	0	0.103057156	0.577177351	0	0	0	0.000114345	0.000357277	0.000427065	0.000132328	0.000245218	0	7.11E-05	0.001347335	0.003120024	0.00187678	0.001243244	0	0.001243244	0
IRPA-009556	0.094956119	0.159574567	0.191962129	0.208505452	0.260053973	0	0.084947759	0.722814384	0	0	0	8.18E-05	0.000240498	0.000448227	0.000116513	0.00024714	0	5.02E-05	0.00118439	0.001494116	0.00038649	0.001107626	5.42E-20	0.001107626	0
IRPA-009557	0.111887384	0.139710332	0.165601523	0.18395756	0.398843201	0	0	0.806520891	0.032904788	0.019191798	0	6.80E-05	0.000148476	0.000272663	7.25E-05	0.000267276	0	0	0.000828888	0.001201295	0	0.001201295	3.12E-05	0.00114187	4.0685E-05
IRPA-009558	0.086592387	0.423339655	0.03076694	0.108250635	0.238885479	0	0.112164904	0.176362208	0	0	0	0.000165748	0.00141721	0.000159575	0.000134364	0.000504274	0	0.000147188	0.00252836	0.025271246	0.023648188	0.001623058	0	0.001623058	0
IRPA-009559	0.222968107	0.283141536	0	0.123846015	0.357825055	0.012219287	0	0.637495684	0	0	0	0.00010284	0.000228402	0	3.70E-05	0.000182012	6.37E-06	0	0.000556667	0.003208658	0.001961272	0.001247386	0	0.001247386	0
IRPA-009560	0.143068937	0.160626618	0.160214836	0.164382717	0.283671273	0	0.088035619	0.753187	0	0	0	4.64E-05	9.11E-05	0.000140721	3.46E-05	0.000101407	0	1.96E-05	0.000433684	0.001292072	0.000496803	0.000795269	0	0.000795269	0
IRPA-009561	0.202726487	0.238481459	0.064330605	0.09558261	0.323471132	0	0.075407707	0.443731021	0	0	0	6.38E-05	0.000131261	5.49E-05	1.95E-05	0.000112266	0	1.63E-05	0.000397958	0.005298209	0.004225164	0.001073046	0	0.001073046	0
IRPA-009562	0.164887344	0.436070147	0	0.123400995	0.073726533	0.119126881	0.0827881	0	0	0	0	0.000375216	0.001735509	0	0.000182095	0.000185023	0.000306451	0.000129154	0.002913448	0.051495756	0.051577172	-8.14E-05	Pathway I	Pathway I	Pathway I
IRPA-009563	0.145906304	0.42643411	0	0.163879703	0.119099055	0.067691254	0.076989574	0.165282031	0	0	0	9.32E-05	0.000476486	0	6.79E-05	8.39E-05	4.89E-05	3.37E-05	0.000804121	0.018636835	0.017571645	0.00106519	0	0.00106519	0
IRPA-009564	0.156114253	0.432990792	0	0.126104526	0.106580338	0.070014197	0.108195894	0.160845515	0	0	0	0.000136462	0.000661949	0	7.15E-05	0.000102744	6.92E-05	6.48E-05	0.001106658	0.023720562	0.022400781	0.001319781	2.71E-20	0.001319781	0
IRPA-009565	0.176985333	0.448485539	0	0.094919626	0.028667759	0.182277413	0.068664331	0	0	0	0	0.002190984	0.009710174	0	0.000761979	0.000391385	0.002550888	0.000582746	0.016188156	0.106964075	0.10747913	-0.000515055	Pathway I	Pathway I	Pathway I
IRPA-009566	0.256860694	0.35125366	0	0.103804359	0.071852581	0.142223353	0.074005353	0	0	0	0	0.001053218	0.002518942	0	0.000276008	0.000324916	0.000659247	0.000208032	0.005040363	0.099072385	0.099388203	-0.000315818	Pathway I	Pathway I	Pathway I
IRPA-009567	0.18738822	0.349525497	0.004651527	0.186532029	0.184120714	0	0.087782014	0.179058842	0	0	0	0.000169953	0.000554425	1.14E-05	0.000109705	0.000184161	0	5.46E-05	0.001084257	0.022041752	0.020654469	0.001387283	5.42E-20	0.001387283	0
IRPA-009568	0.230539544	0.210718033	0.076361071	0.234518054	0.136264931	0	0.111598367	0.117618521	0	0	0	0.000386239	0.000617431	0.000346652	0.000254784	0.000251769	0	0.000128178	0.001985053	0.024840242	0.02383016	0.001010082	0	0.001010082	0
IRPA-009569	0.157472107	0.1320636	0.179889453	0.188603911	0.223231152	0	0.118739776	0.352241095	0	0	0	9.79E-05	0.000143612	0.000303073	7.60E-05	0.000153071	0	5.06E-05	0.000824326	0.004861792	0.004083939	0.000777853	0	0.000777853	0
IRPA-009570	0.135614578	0.086579847	0.216228133	0.241735785	0.226768407	0	0.09307325	0.392171156	0	0	0	8.41E-05	9.39E-05	0.000363173	9.72E-05	0.000155018	0	3.96E-05	0.000832831	0.003436709	0.00276378	0.000672929	0	0.000672929	0
IRPA-009571	0.224300957	0.305237423	0	0.218683969	0.192700892	0.003496517	0.055580243	0.443170705	0	0	0	0.000278197	0.000662119	0	0.000175883	0.000263581	4.90E-06	4.73E-05	0.001431943	0.007117509	0.005527084	0.001590425	0	0.001590425	0
IRPA-009572	0.19469937	0.16473775	0.115008582	0.225185559	0.236468755	0	0.063899985	0.673349835	0	0	0	0.00013489	0.000199611	0.000215902	0.000101167	0.000180674	0	3.04E-05	0.000862594	0.002629105	0.001340073	0.001289032	0	0.001289032	0
IRPA-009573	0.200665988	0.147466541	0.101244981	0.237781808	0.312840683	0	0	0.78792644	0	0	0	0.000109213	0.000140369	0.000149308	8.39E-05	0.000187772	0	0	0.000670581	0.002562082	0.00092311	0.001638972	0	0.001638972	0
IRPA-009574	0.12244731	0.113536719	0.2211761	0.19031524	0.217028273	0	0.135496358	0.252418719	0	0	0	0.000135877	0.000220348	0.000665037	0.000136948	0.000265596	0	0.000103079	0.001526884	0.018445673	0.016647307	0.001798365	0	0.001798365	0
IRPA-009575	0.105433658	0.073883777	0.252337754	0.178248473	0.274448209	0	0.11564813	0.271155355	0	0	0	7.20E-05	8.82E-05	0.000466826	7.89E-05	0.000206648	0	5.41E-05	0.000966731	0.011595092	0.01036203	0.001233062	0	0.001233062	0
IRPA-009576	0.138396645	0.044566571	0.247442426	0.215604372	0.245736274	0	0.108253712	0.497690525	0	0	0	5.47E-05	3.08E-05	0.000264879	5.52E-05	0.000107063	0	2.93E-05	0.000541962	0.001912001	0.001364141	0.00054786	2.71E-20	0.00054786	0
IRPA-009577	0.071831524	0.46010812	0.01165995	0.213223975	0.144317292	0	0.098859138	0.147213248	0	0	0	0.000315882	0.003538725	0.000138937	0.000608039	0.000699902	0	0.000298039	0.005599525	0.027979494	0.026399654	0.00157984	0	0.00157984	0
IRPA-009578	0.079950533	0.225185921	0.152480081	0.236348592	0.238321721	0	0.067713151	0.277674466	0	0	0	0.00015264	0.000751909	0.000788809	0.000292608	0.000501787	0	8.86E-05	0.00257638	0.002708754	0.002206017	0.000502737	0	0.000502737	0
IRPA-009579	0.074245331	0.085186525	0.22704543	0.197667246	0.415855469	0	0	0.514862478	0.078267595	0.001403737	0	5.72E-05	0.000114704	0.000473647	9.87E-05	0.000353087	0	0	0.001097285	0.000371334	0	0.000371334	1.06E-06	0.00033902	1.38E-06
IRPA-009580	0.060141159	0.475580927	0	0.208082283	0.184751461	0.025432216	0.046011955	0.099006613	0	0	0	0.000190658	0.002636842	0	0.000427763	0.000645921	9.11E-05	0.0001	0.004092327	0.049783199	0.048121061	0.001662138	0	0.001662138	0
IRPA-009581	0.0533041	0.275077681	0.124709567	0.270324344	0.245692043	0	0.030892265	0.483802679	0	0	0	8.73E-05	0.000788277	0.000553679	0.000287222	0.000443962	0	3.47E-05	0.002195179	0.003611151	0.002437174	0.001173977	0	0.001173977	0
IRPA-009582	0.049748656	0.160922637	0.192885805	0.260694141	0.335748762	0	0	0.770850984	0	0.006230423	0	5.02E-05	0.00028386	0.000527135	0.000170501	0.00037345	0	0	0.001405121	0.001186692	0	0.001186692	1.09E-05	0.001175789	1.42E-05
IRPA-009583	0.065025147	0.486674214	0	0.095872458	0.249029458	0.081778338	0.021620385	0.115255612	0	0	0	0.000185556	0.002428889	0	0.000177407	0.000783704	0.000263808	4.23E-05	0.00388166	0.0389656	0.037414842	0.001550758	0	0.001550758	0
IRPA-009584	0.024546065	0.371537688	0.069277498	0.250785363	0.283853386	0	0	0.112583363	0.029343134	0.137744202	0	0.000296951	0.007861076	0.002270942	0.001967387	0.003787085	0	0	0.016183441	0.001463734	0	0.001463734	0.00080203	0.00057139	0.001046766
IRPA-009585	0.086764157	0.099218727	0.209344745	0.375502329	0.229170043	0	0	0.21712538	0	0	0	3.82E-05	7.64E-05	0.000249904	0.000107275	0.000111344	0	0	0.000583197	0.025242574	0.023298588	0.001943986	2.71E-20	0.001943986	0
IRPA-009586	0.115650533	0.174674468	0.139783333	0.159820892	0.410070774	0	0	0.085595825	0	0	0	5.71E-05	0.000150814	0.000186983	5.12E-05	0.000223256	0	0	0.000669309	0.05704011	0.055495936	0.001544174	0	0.001544174	0
IRPA-009587	0.014670879	0.035617082	0.320223669	0.116169188	0.452072253	0	0.061246929	0.217314559	0	0	0	9.92E-05	0.000420997	0.005864197	0.00050912	0.003369459	0	0.000283775	0.0105467	0.013986598	0.012252495	0.001734103	4.34E-19	0.001734103	0
IRPA-009588	0.031615253	0.002352759	0.311033955	0.129340839	0.524619305	0	0.001037889	0	0	0	0	0.001923728	0.000250381	0.051282151	0.005103499	0.03520464	0	4.33E-05	0.093807695	0.071360144	0.070890126	0.000470018	Pathway I	Pathway I	Pathway I
IRPA-009589	0.017711594	0.005256687	0.318021146	0.213349994	0.445660579	0	0	0.211699709	0	0	0	0.00022158	0.000115017	0.010780511	0.001730812	0.006148721	0	0	0.01899664	0.008157754	0.006400295	0.001757458	1.73E-18	0.001757458	0
IRPA-009590	0.021770933	0.005024254	0.315469875	0.313208991	0.344525947	0	0	0.380334927	0	0	0	0.000162741	6.57E-05	0.006389815	0.001518233	0.002840204	0	0	0.010976678	0.002718	0.000857372	0.001860627	0	0.001860627	0
IRPA-009591	0.044789008	0.011607875	0.295735412	0	0.647867706	0	0	0.33691387	0	0.342154811	0.050213952	7.75E-05	3.51E-05	0.001385973	0	0.001235762	0	0	0.002734314	0.001935821	0	0.001935821	0.001147586	0.000788235	0.001550419
IRPA-009592	0.078401084	0.052156349	0.246295045	0	0.623147523	0	0	0.25087888	0	0.398927969	0.20959389	7.04E-05	8.20E-05	0.000599616	0	0.000617456	0	0	0.001369471	0.00251527	0	0.00251527	0.001950587	0.000564683	0.002757231
IRPA-009593	0.02472959	0.024647731	0.30041512	0.45992915	0.19027841	0	0	0	0	0	0	0.000563364	0.000982033	0.018544093	0.006794362	0.004780469	0	0	0.031664321	0.071487132	0.07154987	-6.27E-05	Pathway I	Pathway I	Pathway I
IRPA-009594	0.020678748	0.028676666	0.300429724	0.459497739	0.190717123	0	0	0.064752884	0	0	0	0.000400763	0.000972004	0.015776734	0.005774728	0.004076253	0	0	0.027000481	0.027756381	0.026718652	0.00103773	1.73E-18	0.00103773	0
IRPA-009595	0.036760682	0.042485898	0.28050228	0.406875374	0.233375766	0	0	0.59295899	0	0	0	9.04E-05	0.000182651	0.001868303	0.000648554	0.000632651	0	0	0.00342252	0.002382299	0.000760351	0.001621948	0	0.001621948	0
IRPA-009596	0.080578268	0.059610316	0.239874277	0	0.619937139	0	0	0.593012309	0	0.231260976	0.006039626	6.27E-05	8.12E-05	0.000506046	0	0.000532293	0	0	0.001182244	0.001398926	0	0.001398926	0.000445507	0.000953419	0.000585803
IRPA-009597	0.056707851	0.080195342	0.242782046	0.413803262	0.204358974	0	0.002152525	0.37876309	0.004670389	0	0	0.000417495	0.001032604	0.004843241	0.001975547	0.001659245	0	1.09E-05	0.009938996	0.001603152	0	0.001603152	4.34E-19	0.001591252	0.00E+00
IRPA-009598	0.0837671	0.071724053	0.229672565	0	0.614836282	0	0	0.370199725	0	0.387597078	0.11097688	5.93E-05	8.88E-05	0.000440335	0	0.000479768	0	0	0.001068131	0.001932658	0	0.001932658	0.00123897	0.000693688	0.001710235
IRPA-009599	0.009248801	0.004313857	0.324291562	0.244220188	0.417925593	0	0	0	0	0	0	0.000221825	0.000180954	0.021075214	0.003798322	0.011054332	0	0	0.036330648	0.064018522	0.064225996	-0.000207475	Pathway I	Pathway I	Pathway I
IRPA-009600	0.004762774	0.003162453	0.328049849	0.365649953	0.298374971	0	0	0.157650928	0	0	0	4.51E-05	5.23E-05	0.008413152	0.002244183	0.00311443	0	0	0.013869193	0.005556534	0.004636248	0.000920287	0	0.000920287	0
IRPA-009601	0.004112759	0.003437031	0.32830014	0.499969531	0.164180539	0	0	0.031654159	0	0	0	0.000359555	0.000525524	0.077770416	0.028343979	0.015829319	0	0	0.122828793	0.037978536	0.036553959	0.001424578	0	0.001424578	0
IRPA-009602	0.005583705	0.005354595	0.326041134	0.442174874	0.220845693	0	0	0.297072063	0	0	0	2.95E-05	4.95E-05	0.004672876	0.001516631	0.001288244	0	0	0.007556819	0.002719955	0.001673961	0.001045994	4.34E-19	0.001045994	0
IRPA-009603	0.062901595	0.016925835	0.28243479	0.381672231	0.249106318	0	0.00695923	0.02752402	0	0	0	0.00151648	0.000713677	0.018450346	0.005966928	0.006623206	0	0.000115022	0.03338566	0.082216246	0.081290288	0.000925958	1.73E-18	0.000925958	0
IRPA-009604	0.044706931	0.007143002	0.303308852	0.358606011	0.272608784	0	0.01362642	0.293492144	0	0	0	0.000139907	3.91E-05	0.002571945	0.000727726	0.000940835	0	2.92E-05	0.004448743	0.005676779	0.004627085	0.001049694	2.17E-19	0.001049694	0
IRPA-009605	0.035792515	0.009000502	0.303471322	0.395439309	0.256296353	0	0	0.293359969	0	0	0	9.13E-05	4.02E-05	0.002098279	0.000654334	0.000721249	0	0	0.003605362	0.009247201	0.007892406	0.001354796	0	0.001354796	0
IRPA-009606	0.009645283	0.003085722	0.326600656	0.386422145	0.268982217	0	0.005263977	0.195813076	0	0	0	6.28E-05	3.51E-05	0.005757728	0.001630309	0.001929989	0	2.35E-05	0.009439372	0.008224769	0.007118234	0.001106535	0	0.001106535	0
IRPA-009607	0.007001887	0.00172302	0.329757636	0.429637683	0.225157055	0	0.00672272	0.228080603	0	0	0	5.08E-05	2.19E-05	0.00647901	0.00202018	0.001800514	0	3.34E-05	0.010405745	0.002325618	0.001395033	0.000930584	0	0.000930584	0
IRPA-009608	0.048188685	0.016607491	0.291096424	0.441261987	0.199963789	0	0.002881624	0.032964363	0	0	0	0.001016366	0.000612613	0.016636173	0.006035135	0.004651201	0	4.17E-05	0.028993155	0.107663376	0.106333399	0.001329977	0	0.001329977	0
IRPA-009609	0.045985504	0.015457113	0.292371589	0.453173657	0.193012138	0	0	0.179936347	0	0	0	0.000251909	0.000148091	0.004339799	0.001609804	0.001166047	0	0	0.00751565	0.022982699	0.021175872	0.001806827	0	0.001806827	0
IRPA-009610	0.09351531	0.016051169	0.265761263	0.34093367	0.267321844	0	0.016416745	0	0	0	0	0.00055982	0.000168054	0.004310908	0.001323491	0.001764854	0	6.74E-05	0.008194501	0.088754628	0.089052031	-0.000297404	Pathway I	Pathway I	Pathway I
IRPA-009611	0.055322445	0.0135501	0.287418304	0.365636524	0.278072628	0	0	0.164781591	0	0	0	0.00010307	4.42E-05	0.001450967	0.00044174	0.000571345	0	0	0.002611274	0.020417235	0.019170107	0.001247128	0	0.001247128	0
IRPA-009612	0.023955451	0.016595352	0.310650583	0.260561899	0.37518336	0	0.013053355	0.251035933	0	0	0	0.0001565	0.000189616	0.005499138	0.001103843	0.002703107	0	5.85E-05	0.009710667	0.004144525	0.003026708	0.001117817	4.34E-19	0.001117817	0
IRPA-009613	0.11133901	0.032239425	0.237614377	0.428138433	0.190668755	0	0	0.730273857	0	0	0	0.000150387	7.62E-05	0.000869653	0.000375	0.000284021	0	0	0.00175522	0.001509986	0.000128479	0.001381508	1.08E-19	0.001381508	0
IRPA-009614	0.011337553	0.006364802	0.323443185	0.336033261	0.317086933	0	0.005734265	0.050719141	0	0	0	0.000693876	0.000681277	0.053637896	0.013336133	0.02140175	0	0.000240595	0.089991527	0.030433758	0.028753168	0.00168059	0	0.00168059	0
IRPA-009615	0.026156767	0.011192964	0.313043479	0.228395583	0.407381306	0	0.0138299	0.200816165	0	0	0	0.00034292	0.000256643	0.011120498	0.001941696	0.005890035	0	0.000124301	0.019676092	0.005775831	0.004227757	0.001548074	0	0.001548074	0
IRPA-009616	0.024874033	0.002232937	0.31526202	0.314125307	0.343505702	0	0	0	0	0	0	0.000118518	1.86E-05	0.004070264	0.000970572	0.00180502	0	0	0.006982983	0.120657416	0.1210419	-0.000384484	Pathway I	Pathway I	Pathway I
IRPA-009617	0.032569125	0.012553312	0.303251708	0.336328806	0.315297048	0	0	0.232010254	0	0	0	4.11E-05	2.77E-05	0.001036005	0.000274977	0.000438405	0	0	0.001818131	0.015473253	0.014080715	0.001392537	0	0.001392537	0
IRPA-009618	0.07232157	0.024151036	0.27603232	0.374440357	0.232012544	0	0.021042173	0.042105466	0	0	0	0.002324707	0.001357728	0.024042062	0.007804918	0.008224707	0	0.0004637	0.044217823	0.094874215	0.093150897	0.001723318	3.47E-18	0.001723318	0
IRPA-009619	0.043760829	0.012178598	0.299146155	0.471062087	0.16453501	0	0.00931732	0.328544731	0	0	0	0.000229476	0.000111693	0.004250568	0.001601827	0.000951523	0	3.35E-05	0.007178583	0.007510577	0.005735579	0.001774998	4.34E-19	0.001774998	0
IRPA-009620	0.048673209	0.014287598	0.296282742	0.371972728	0.254013881	0	0.014769841	0.312829119	0	0	0	0.00016727	8.59E-05	0.002758956	0.000828941	0.000962705	0	3.48E-05	0.004838542	0.008301165	0.006808976	0.001492188	0	0.001492188	0
IRPA-009621	0.005735992	0.004412498	0.328512948	0.436539832	0.218962909	0	0.005835823	0.039384728	0	0	0	0.000225361	0.000303202	0.03497309	0.011121908	0.009487445	0	0.000157188	0.056268193	0.020203307	0.019362158	0.000841149	0	0.000841149	0
IRPA-009622	0.004253455	0.002596028	0.331792228	0.435078944	0.217203696	0	0.009075649	0.194318131	0	0	0	6.02E-05	6.43E-05	0.012729343	0.003994678	0.003391597	0	8.81E-05	0.020328222	0.007723038	0.006002758	0.00172028	0	0.00172028	0
IRPA-009623	0.043264471	0.020642599	0.29072862	0.240534577	0.404829733	0	0	0.036842013	0	0	0	0.000864616	0.000721495	0.015743135	0.00311713	0.008922222	0	0	0.029368598	0.100526442	0.099131319	0.001395123	1.73E-18	0.001395123	0
IRPA-009624	0.051537417	0.016758278	0.28780287	0.359666932	0.284234503	0	0	0.230615544	0	0	0	0.000348429	0.000198152	0.005272273	0.001576802	0.002119224	0	0	0.00951488	0.010044363	0.008552193	0.00149217	0	0.00149217	0
IRPA-009625	0.005192349	0.001099571	0.32913872	0.157811188	0.506758172	0	0	0.021861017	0	0	0	6.04E-05	2.24E-05	0.010368544	0.001189736	0.006497358	0	0	0.018138361	0.111775765	0.110948193	0.000827571	8.67E-19	0.000827571	0
